,pc_1,pc_2,pc_3,pc_4,pc_5
18808,-12.604155,19.1234,1.9570395,1.3913977,2.36095
18038,-7.636566,5.1266794,-9.021768,1.7422316,-1.9146483
19747,13.403559,2.140553,-4.786625,-0.41163856,2.4073665
19779,-12.850148,19.141861,0.8780069,-1.788778,2.9695797
20093,-4.6389546,0.46305144,-0.7515974,-0.4687831,0.10621502
20252,-7.1783676,-1.9517523,0.06629473,0.45354778,6.130912
18466,-8.653635,4.9750886,-9.780371,-0.6713752,-4.8117485
19253,14.71904,-1.5891438,-2.4636095,-2.7061539,1.3152621
20036,-8.300432,2.3211944,1.1173171,0.6934926,-0.57243925
18029,-3.3718865,-6.4480047,10.412751,-4.8234515,-2.9764037
19162,-4.0461826,-4.562482,-3.6577098,-0.77131146,4.428124
19036,14.739334,1.0066478,2.6755168,-2.1864085,0.8179058
17735,-3.57937,-3.090508,0.26126465,2.439814,8.416789
19763,-2.9198234,1.2433339,9.966135,-3.9432898,-8.114558
18360,-7.449406,1.2643898,2.0817263,-0.9649241,-5.5954275
17993,-3.5111678,-1.8938332,3.5960426,2.058196,-3.239497
19596,-4.353045,-0.83266175,1.1176574,0.98567146,5.6839395
18707,-5.895458,-4.1839886,1.6863382,-3.291129,-1.9086592
18434,-7.8412952,6.308588,1.5882664,-1.4165033,-4.625175
18261,-13.378359,18.534689,1.3766884,-0.17976888,4.4118447
17641,-4.273002,-1.8155998,11.671547,-7.609482,-1.0777329
3960,-5.931239,-3.7394986,-7.978233,-3.3388023,-2.4156888
3967,-6.954898,1.4141077,-8.630352,-0.2111452,-4.412309
2348,-2.0338333,-3.2485964,1.9664255,4.87829,-1.18856
4080,-12.515463,19.211466,0.7986749,-2.1167986,3.238159
2693,-6.18456,-4.9593654,-3.7136767,-0.7993219,5.6287622
4321,12.619757,3.046191,-4.215776,-0.7512099,2.904146
4401,-10.750563,19.17202,1.4477661,1.4238968,1.434488
3355,0.7385125,-2.244567,12.035885,5.4873548,-3.2776625
3894,-3.4682229,-2.0599365,5.5994816,-0.725695,-1.7730964
2462,-9.312446,19.707325,2.0892754,1.2757751,2.9181907
4343,-5.351567,3.5283678,2.0928593,1.2998716,-4.2386117
3263,13.8681965,-0.34823963,-4.46191,-1.0962968,3.7208965
3134,-5.989644,-6.292573,-7.9585195,-2.5704112,-2.779212
3741,14.443677,0.10671024,-1.2117417,-2.5075433,2.1058683
10885,-6.1118,-2.488697,-3.6901014,1.9767426,1.0846913
10983,-6.56382,-0.7412578,-5.370957,2.3646297,-1.73698
11162,13.946696,1.0614811,-3.4029622,-0.3635246,5.868598
11164,-1.3659915,-3.8247204,-0.32775602,2.0634732,0.65309376
10905,13.457057,2.6988525,-1.7794336,-0.41752443,4.6752915
11109,13.529997,2.8269005,-2.396324,-0.40318695,4.388327
11000,-5.4320946,-3.2373912,-1.9339943,-2.3912456,4.790071
2484,-6.3020453,-3.6990469,0.5945415,-6.205305,1.0676149
3629,-5.761233,-0.90875584,4.3146443,-1.1261752,-1.0234686
2999,-3.4373674,0.25860593,-4.4216123,-0.1232531,-0.6712961
3233,-6.181354,3.169069,-9.119517,-0.99766177,-5.772564
4420,-5.8977737,-1.7809265,-5.6983933,2.5336792,1.018022
3161,-6.412904,-2.5937052,-8.780357,-2.4693959,-3.3266027
3910,-7.70395,-4.638374,-0.73107415,-5.923358,10.489265
3952,-6.235312,-0.44711488,-6.6403146,2.1174784,-2.3929422
4110,-6.6859508,-2.7886033,0.54441804,-3.820406,4.8521023
3112,-10.6336975,6.2607007,-8.305281,-1.5790533,-3.038562
2674,2.1294749,-6.9173827,-2.0797167,15.623614,-2.5957308
3728,13.992614,1.7083327,-6.104479,0.3161436,0.89748996
3924,-12.397177,18.64327,1.4954718,1.0298831,0.77343905
3013,2.8363712,-7.622449,2.7195368,15.672927,-4.6339583
3715,-7.814866,-2.0688014,-1.8601949,-4.174767,6.6176705
4168,-10.076778,19.630688,1.4372203,-0.8531708,3.061704
3569,14.683953,-0.6917584,-2.5061712,-2.985191,-5.4490657
3973,-10.403523,18.912167,1.771305,3.0327835,1.6693743
2535,-7.9116845,-3.82305,-6.1480865,-0.03924505,3.874067
2527,-7.454256,-2.938846,-5.0786633,0.64406073,6.2726736
2386,-3.4286878,-4.853727,6.7874517,-4.4958334,-3.1666358
2994,-6.700595,-5.07054,-4.4674563,-0.50904495,4.6856117
2377,-5.7068367,4.360079,-0.058773432,-1.6068254,-2.065431
2823,-5.764554,-2.1009681,-4.116632,0.899687,0.90221655
4499,-7.8768387,8.139291,4.268042,0.6212047,2.6352656
2760,14.244178,0.03219688,-6.0192695,-0.95914656,-2.6492417
4034,-5.3068676,-3.12604,-5.518763,1.9679947,-4.250279
3943,-11.430883,19.313335,1.625772,0.4687698,2.8207233
12795,-5.372139,1.5292867,-6.9169426,3.3738306,-1.4252435
12688,-7.3616514,10.009593,1.1398182,-0.93078345,1.072625
12361,1.492685,2.589364,1.3015913,2.382727,-1.8120143
12647,14.349206,1.7621027,-5.3215837,-0.23014714,-1.9625201
12491,-1.262593,-3.3839414,1.4520812,-0.7676871,-6.481643
12412,-3.7643898,-5.0827556,0.8341152,1.3849105,9.569556
12924,-5.5399323,2.0945985,-8.44759,2.034902,-5.19428
12515,-5.1317706,-4.163585,2.8014624,-0.2295996,6.375278
12383,-4.191603,-1.462106,0.9983223,0.5617153,8.393217
12861,-6.381727,0.23630385,-8.07911,0.30857077,0.23444483
12351,-2.6910386,-3.4165313,-1.5249021,3.2393465,4.033372
12372,13.219457,3.7719538,-0.8133565,-0.7288397,-2.1576705
12579,-3.5794916,-2.4726799,-0.36662558,3.1157155,8.149529
12887,-6.1075935,-2.6728635,-2.1440036,-1.9665685,5.5554657
395,-7.2815137,1.5822716,-7.702761,1.6404718,-5.733795
691,-0.09542538,-3.6468427,0.82792693,7.4425607,-1.3861924
449,-3.8068888,-5.9380846,2.0565655,-5.5445952,-9.6584215
544,1.2183182,-1.7861772,4.351516,15.78408,-4.7304916
36,12.877456,3.8137157,-3.4951053,-0.34028298,-0.10854398
529,-7.198775,-1.5058789,-8.129051,-3.9407756,-9.15884
705,-10.625284,3.3522964,-9.730812,-2.550551,-3.9229505
62,13.296724,1.211882,-10.381482,-0.41791075,-4.7652764
513,-7.694354,-1.9521791,-4.8716526,-1.4281687,-9.124063
712,-12.455268,18.818275,1.6889697,0.6317577,2.0544522
441,-7.2915635,-3.4613895,-4.177415,-1.8742712,-1.5882562
114,-1.9265,2.3026798,6.4931717,13.385536,-4.4015546
226,13.504583,2.0040915,-7.5878415,0.24741615,2.8079696
433,-1.1968982,-4.00046,5.0858164,-3.0551772,1.0937858
173,-9.971001,18.908913,2.3950722,3.752122,4.6879406
76,-3.8481414,-1.6754673,-4.368727,-3.1169877,-1.4504377
21,-7.176208,-4.929328,-9.377742,-2.4329484,-1.3089598
28,-2.0688493,-1.1147139,-6.405151,2.5262213,-7.86061
683,-7.508216,2.0883367,0.6351266,-3.2946386,-7.304844
468,-6.184218,-8.467787,4.231133,-7.4420633,2.3414297
138,15.154228,-0.5794714,3.5225704,-2.488103,4.2348924
11969,-13.618047,18.738396,1.9024751,0.6766421,2.7495725
11857,14.048296,1.0296015,-4.381016,0.08457771,4.061936
11460,-4.0280166,1.6185107,11.887291,-4.9716363,-5.346038
11439,13.134651,1.9575838,-5.0998273,-0.007116886,4.7477546
11630,-4.079881,-5.070461,-2.6009395,-2.3120656,7.937639
11478,11.84324,3.9483838,-10.656859,-0.37692237,-2.5337057
11925,-6.0826283,6.722783,-2.9150012,3.9979713,-1.0594928
10868,-2.3592296,-2.25295,-7.1571684,2.6739104,-5.1637964
10791,-6.6315293,5.1455183,-0.0751782,0.9919762,2.463801
10798,13.854934,-0.35123205,-4.8716025,-0.42554426,5.521643
11033,-6.161737,-1.3729092,-7.262579,-0.86695623,-2.3445706
10807,13.652298,1.8463496,-0.2613982,-0.40109274,6.9496975
10784,-5.099308,-6.0622334,0.9486428,-1.088428,11.782918
10945,-1.1858946,-4.9996943,-1.7092327,2.1161046,9.746271
11579,-4.980445,5.643572,-0.33974046,4.770639,1.756395
11545,14.385646,1.8819785,-1.6022515,-0.55585134,0.9754959
11914,-6.7783403,-4.122228,-3.6216693,-2.770534,2.2180858
11792,-1.600961,1.7384173,-7.1284204,2.5950334,1.058322
11977,-4.382447,-0.018470356,-3.2175148,0.173945,-1.3190607
11936,-7.3302455,-3.528971,-0.27267832,-3.0732825,5.5432086
11567,9.125858,0.34092167,-1.9210354,0.35645857,0.83763754
18750,15.37519,0.83312654,3.8153825,-2.9971843,0.65724546
18402,-3.8007905,-5.280668,-0.944309,-5.308965,2.2744327
18675,-10.0918045,20.029625,2.077661,0.5085478,4.4268274
18832,-12.421751,19.396738,1.7519252,0.58389723,3.5255442
18444,15.642793,0.5917578,5.149163,-3.4590478,-3.6229887
18510,11.8515415,6.390259,-7.5040045,-1.2259443,-5.3092947
18814,-13.117812,19.12309,1.054044,-1.1877265,2.7636268
16255,-11.015746,4.426546,-9.485717,0.67756426,-4.696689
16177,-6.0595484,6.83323,2.5482798,5.8006907,-0.40250808
16334,-2.3325803,-3.2411427,3.0406299,0.6890044,4.6995215
16006,-5.536545,-4.5024815,1.2200829,-3.0473094,-1.827628
16187,-10.409989,19.452648,0.90151525,-1.677565,1.8432002
16419,-3.683389,-5.0408816,1.6981653,-2.8827116,6.5183096
16233,-7.25031,0.10986417,-3.9654458,-4.550008,-2.52238
14756,-4.9307775,-1.277004,5.451071,-2.703207,-2.086373
14607,-4.033233,-5.031091,1.4831023,-4.0681496,3.721503
16363,-7.5557714,-3.5643423,2.2491302,-4.397169,0.7647406
16022,-4.87972,-4.2583323,3.969259,-6.492449,-9.540426
15912,-1.5803878,1.6122446,-2.1885767,2.245265,1.068356
16287,-1.226272,-1.2866899,-3.8367229,0.09468827,1.7136966
15990,-4.225194,-2.80749,-0.3147003,-0.8268905,-2.9833777
15936,-7.014364,-1.126278,1.724157,-4.452995,-4.7459426
14576,-9.562318,18.93658,2.444232,4.1595526,3.8892486
16349,-7.608284,7.0189857,1.2780359,-1.8941921,-2.8187106
14474,11.984807,5.3844833,-8.330412,-0.4446802,-4.2226925
14492,-8.508553,-0.7269797,-4.633819,-5.610724,-5.1747427
16302,13.317611,1.4322656,-2.7981424,0.27499002,9.659143
14560,15.159633,1.183524,0.61403644,-1.7425729,0.8186186
16143,-3.0956979,-6.0073533,0.89538026,-5.382462,0.022127826
16481,-8.076801,0.2515286,-8.194502,0.44303158,-3.2261972
16702,-1.1160073,-2.7383883,-4.2211065,6.800206,0.06533016
16297,-5.7615476,-7.365274,-4.8921933,-3.3549383,1.2584877
15954,14.063981,3.1354918,1.6433234,-0.6425302,3.3601003
15943,-6.2286816,-1.2379384,-8.306429,-1.3844606,-1.1567987
16915,13.126078,5.615284,0.82911605,-2.2479427,-5.622828
16494,-2.7647784,-4.5783615,10.757768,-5.9026823,3.5735958
16520,-8.767253,19.861372,2.0191727,2.2775345,3.716762
16133,-4.6695457,-6.0414486,5.1503673,-4.4268274,6.782785
15968,-6.3344316,-2.489316,9.772505,-8.655685,-0.29772803
16941,-13.229728,18.767807,1.3119037,-1.4294933,4.490674
16777,-5.98444,-2.0398912,-5.7644506,1.4328824,5.039038
16852,-7.626854,-0.72982526,-3.4036262,-1.767201,0.9474225
15832,-3.4362762,3.753897,0.60280716,1.304853,-2.0701509
15870,-6.8453298,6.8902135,-0.97390187,2.7863104,1.3955015
16282,-5.449334,-5.2517796,3.187812,-6.2803993,-9.6297865
15680,13.976843,-0.2499792,-8.217705,0.19488597,3.7637353
16173,-4.682137,-6.5051317,-2.3085918,-1.3430631,-0.40668425
16202,-5.791757,-1.3624711,4.0559874,-3.928461,-10.982526
16123,-2.3315587,-5.3191705,-5.9293804,1.1232442,0.013404037
19288,-4.4193764,-2.2840626,-5.327525,3.6955395,-3.7418034
18246,-5.734344,-6.804601,-2.256541,-3.3032854,1.8312968
17476,-3.8149848,-4.6857247,-0.45976305,-1.1286871,-0.64544576
19247,13.527674,0.5474152,-5.943353,-2.010622,-0.86412823
18350,-6.2008986,-2.337325,1.6172252,-1.6955084,5.8128934
18220,14.390021,-0.4399012,-4.0770383,-3.028892,-6.6202087
17583,14.09947,-0.54381275,-4.140116,-0.77635145,2.729373
18674,-1.5626101,-6.2257547,-4.6090946,1.5851272,0.13325544
17717,13.423815,0.92361665,-7.24328,-0.5462552,4.117838
19124,13.311517,2.3526256,-7.040261,-0.43895316,-1.7697498
17708,13.990163,1.0810363,1.3544083,-1.9726793,1.35359
17658,-5.4181466,-3.352236,2.8336146,-0.77248496,3.835415
19340,-13.146157,18.966139,1.1328882,0.38974288,1.9395773
19040,-7.308198,-7.5182076,2.5179489,-3.630134,5.5904636
11096,-4.8291187,-5.5126495,-4.0957403,-0.19063126,3.701693
10827,-0.8498852,-5.8987455,-0.12713622,4.1791883,0.087229915
11065,-6.055828,-1.445058,-8.872488,-1.4560591,0.38731304
11017,-2.5398774,-5.1339192,-1.6566337,-0.6696563,3.4206147
10839,-4.4668765,-4.4122314,1.594567,-1.776232,1.5287856
11167,-9.410161,1.3949559,-5.942024,1.5082731,-3.4095051
10777,-5.5292296,-4.3228927,-3.6391058,0.1872902,3.1218467
18364,12.906864,3.2281702,-3.8190613,-0.846724,3.2268841
19275,-6.8891935,-1.359068,-4.2451057,-3.0668097,-0.28170246
18303,-5.6914954,-5.383087,-6.5493164,-1.5275172,-2.0193706
18459,-7.428689,20.386454,1.9485726,2.7407153,3.94365
18699,3.0382812,-5.3051105,6.175786,15.113259,-1.7227787
18763,1.9487386,-5.128436,-1.0230494,17.68868,-6.1674356
17459,-7.5229845,-1.7042463,-4.2335806,2.1336348,3.6739345
18749,-8.271827,-3.3404753,-5.3139405,-4.0796347,2.3347232
19077,13.422706,4.480687,-0.78349686,-1.7811717,-5.437986
17780,12.475377,3.55695,-4.653794,-1.2678297,1.2831625
18270,-2.1174164,-3.7262807,-3.7114377,-0.56743765,4.6183934
18692,-7.109572,1.3498855,-9.676651,-0.4647415,-2.8437998
18604,-6.595493,-4.855482,-3.2124944,-3.5332465,0.9016384
18325,-7.1666474,-2.2841842,-8.016761,1.0103999,-1.0679708
10594,-6.6590753,-3.6421459,-4.3375144,-2.3178349,0.87955683
10491,-5.5221686,-5.758118,4.8420095,-8.5424385,-3.4659247
10566,-3.2386663,6.283585,-0.8126627,2.9714572,1.7527026
10519,-6.712222,-5.5545864,-4.847289,-3.1195085,-5.834317
10467,-11.920383,18.781836,1.6957906,1.1166877,1.7964021
10479,-3.6761742,-3.3738556,-1.3016095,3.1267757,2.9995766
10580,-3.4575942,0.07848534,0.46401516,2.7443833,2.138581
18806,-9.644955,19.003437,2.7219665,3.0863793,3.3241096
18824,14.725142,-0.19793767,-0.6626638,-0.3291291,5.799575
18860,14.172926,3.8820338,1.2330738,-1.2652606,-0.89985013
18989,-4.425768,1.0294563,-9.380138,2.1547863,-3.6992116
18959,-1.2366682,-2.1464117,4.1752467,8.003508,-1.0771892
18927,10.207005,9.9988,-8.83769,-0.3709919,-4.0420322
18757,13.329803,2.5161798,-4.1993384,-1.1548258,0.6448617
18527,13.510775,3.6033883,1.8831407,-0.78139853,3.7952914
19016,-4.7766585,-2.6816912,2.9712725,-0.15975575,3.723062
20612,-2.960119,-5.870807,-3.9866946,0.6625964,0.61010796
18735,3.9613037,-3.0974987,5.8765626,0.0074202344,1.3387746
20528,-3.2165716,-5.492928,4.262517,-1.5177656,0.9035843
20711,-11.598086,19.517727,0.8632692,-2.0655053,2.6832268
18618,-7.845472,-0.033069126,-0.32980537,1.1780576,10.182768
19716,-9.938252,19.534048,2.034878,4.4590583,0.8657156
19302,-7.6235323,-6.5415626,-3.6406562,-5.16459,-1.352983
20276,2.7570286,-5.923016,5.022635,16.364077,1.6641964
20073,-8.677334,2.3820095,-7.1561437,1.1070018,-7.551216
19234,15.419586,-0.6488895,1.0435649,-2.1073513,1.2418655
19354,-4.6282334,-0.7113962,1.7793341,0.38729087,10.499594
19430,-8.031839,-3.1348212,-3.7056143,-2.7369583,-2.8431568
17682,-6.137853,-0.098462604,1.937237,-4.429214,1.605902
17435,-3.8890018,-2.8464513,-0.18089165,-2.2067227,1.1348016
17385,11.913328,7.118269,-4.8642044,-0.6795792,-2.3412309
17375,-8.252436,-1.8739302,-4.1533947,-3.3107271,-0.44551814
17395,11.680564,4.544744,-7.164917,-1.2212912,-1.8052505
17486,-5.7943344,4.1341352,4.3249755,2.4128911,2.7491033
17532,-7.0000615,3.9998145,-2.4056022,-0.036799747,-1.358686
17694,-5.7728825,-1.7527646,1.9761707,-0.6999982,7.355409
17592,13.110106,3.0826523,-4.849983,1.223881,4.2187467
17547,-8.894108,3.0103662,-8.003246,-1.9192901,-3.338106
17517,-5.6426797,6.382556,1.1758044,2.89237,0.42552525
17452,13.007251,3.2907615,-1.1180937,-1.1382488,4.7210827
17652,-10.2913265,19.725227,1.8482835,1.5084958,4.235609
17607,-3.6453087,9.579212,1.9594927,4.0650764,0.0766867
25417,-7.2634363,-6.4518495,-5.1354136,-2.343222,-0.1585606
25469,-5.590119,-3.95928,-2.4801898,0.7783527,5.5577865
25443,-4.8627987,-4.91418,-2.9582846,1.0899875,8.812172
25521,-7.004952,-6.6922965,-0.86127824,-2.228997,2.7357595
25456,-4.2832212,-3.7318254,-2.466288,-1.4121106,7.8395996
25534,-6.4585485,-4.6137977,-5.6638064,-1.6678457,2.210178
25508,-6.4762974,-1.4309328,-6.3049417,-4.4725904,4.187822
17412,-3.6936028,1.6494694,2.4794526,1.0055121,-2.7331398
17569,12.851439,5.8478613,-0.97990286,-0.5643064,1.38659
17629,-6.1917076,-1.4445168,4.224602,-0.69883287,6.6650357
17509,-1.6551472,-3.4547398,5.219296,2.7205782,1.1316797
17727,-9.613749,0.7320064,-9.375277,-1.028086,-3.5305521
17709,13.989268,4.483742,3.6577811,-2.1329427,-0.78773254
17699,12.969869,5.4104886,-0.60080475,-0.6764783,1.620262
14561,13.523072,1.5201912,-6.0921583,-0.21203908,4.4310346
14511,13.970552,2.2732673,-4.858492,0.31919056,1.1127758
14475,12.280697,4.6960897,-7.3898306,0.63432026,3.9264688
14545,13.913976,2.850943,1.6568166,-0.54178196,3.587252
14529,1.0674651,-1.8297701,5.204961,17.612862,-2.8694541
14493,1.4286647,-4.128111,-1.3610542,11.976628,1.5075121
14458,2.8035815,-0.93364215,-4.2726927,3.7349486,-0.30019677
23950,-4.0212317,-4.1935987,2.2354047,0.51139677,7.6402764
23900,-3.496524,-3.630646,-6.4316864,0.65836287,1.5209987
23944,-6.0478897,-0.3290322,-1.9453305,-0.17184602,1.3494414
23694,-4.27607,-5.1229887,-5.4951553,2.3373933,1.2092421
23808,13.19779,1.9462644,-10.256611,0.017959239,-2.7514727
23924,-6.470143,-6.5377736,-4.821651,-0.56233084,-0.4426499
23861,-4.080852,-4.0024867,-2.7599263,1.5615288,5.399738
23891,-4.6867237,-2.1305861,-3.645284,-2.6758504,-0.032109413
23836,-1.8351231,-3.8447833,-5.310016,1.5761986,5.5988736
23938,-10.900358,14.027632,1.6202282,-0.14163171,2.616986
23794,-3.9213333,-3.0345109,-7.373647,1.678603,-0.5254811
23719,-1.9539229,-2.7801301,-0.9206182,1.1105132,5.5117326
23779,-4.736967,1.2002546,-3.2184644,4.3112597,-0.41247413
23822,-5.127237,-2.4468668,0.089538865,0.93085176,-4.2933393
26149,-7.1225057,-3.42526,-4.509206,-1.0255891,-0.2637204
26337,-6.3462276,5.362359,-6.698313,4.616048,-3.6643724
26250,-8.427443,1.2875185,-10.354314,1.7459444,-6.138837
26275,-12.978804,18.12227,2.0051177,0.84689796,2.4128451
26305,-11.94306,18.897198,1.8243839,2.718412,1.5499461
26191,-6.7965884,-6.6186533,-3.638729,-2.5636492,6.156515
26177,-6.0544195,-0.64467824,-7.151226,0.6577904,-4.0442877
26205,-3.4172614,-5.4871078,-4.181991,-1.2775829,0.7639938
26240,-6.060336,1.0137699,-7.20925,0.85674995,-4.239224
26259,-6.273495,5.3706627,-8.9848995,3.0101628,-4.133197
26290,-4.5609136,0.6793349,1.6042032,0.6082782,-1.5979171
26371,-11.162647,18.77341,2.353367,2.0165408,4.493509
26354,-10.417761,19.849586,1.8641243,2.68273,3.1034198
26135,-6.3125873,-7.295862,-3.8773966,-1.1379936,2.9644325
22523,-7.1543884,1.5544143,2.034409,-1.5859236,1.3313938
22495,-11.572613,6.1512265,-8.448234,-1.5400536,-3.0168877
22574,-5.3405166,-4.84387,0.70496,-0.71322984,5.060804
22824,-6.396572,-4.5775127,-1.6346273,0.38059673,4.5752325
22430,-6.659014,0.6649448,-3.7790577,1.7402742,4.894648
22509,-4.1133857,-3.794494,-5.906959,-2.0132813,-1.5343914
22604,-6.559349,-1.798306,-4.0751925,-2.2564187,-1.1352838
22359,-7.189914,-3.335444,-3.6538596,-3.146541,1.4107988
22535,-7.659821,-1.0521203,-7.288408,-3.3941264,0.84412366
22733,-4.133414,-0.056591358,2.0534177,5.109465,3.6777241
22480,-7.514336,-1.4444418,-1.3001626,-0.9140961,7.3264523
22600,-5.585734,-1.6383512,-8.817638,2.326846,-4.730023
22838,-8.739593,3.7486622,3.7429075,-2.8823256,-0.1480667
22566,-6.6456604,-3.3994312,-8.520115,-3.5739589,0.73727006
22697,-6.3476353,-4.4948754,-6.734586,-0.00225578,2.5848527
22667,-6.5139976,-3.7492588,-2.904221,-1.6716895,6.746493
22582,-6.9161463,-1.7617904,-1.5461026,2.7504168,5.401225
22341,-11.390337,18.86701,1.7726003,2.2947407,1.5223953
22377,-11.135475,19.189026,0.52012753,-2.9120424,2.5421653
22780,-5.428633,-3.9550295,-2.756963,-2.9226654,8.710046
22590,-3.7058446,-1.6775107,1.7465267,-1.1375558,4.919848
22413,-6.3240094,-4.819885,-6.0738635,-1.9052815,1.7381082
22810,-6.84503,-1.3120365,-10.265746,-1.4918085,-2.5825732
22395,-6.3358197,-5.1178365,-2.2357523,-1.7778697,4.8349795
22749,-6.779018,-2.458457,-5.4088817,-1.0463543,2.3227427
22464,-5.839608,-3.8464093,0.8615171,-4.9654655,7.986232
22765,-0.4990633,4.195884,2.225504,4.3787727,-4.0040503
22680,-4.2447367,-0.5118654,-2.1545749,1.8642185,-1.2764937
5084,-3.7642226,-5.5247426,-5.9104476,-1.2577493,5.1429114
5100,-3.9811723,-3.2510304,-5.7655954,5.147264,3.4485562
5090,-7.250376,-3.3445892,-5.9454947,-2.4333496,1.738454
5229,-3.5027077,1.771222,-4.5016723,5.9118357,-5.084862
5174,-2.4596086,-1.3622863,0.31102327,1.5609108,10.891027
5144,-7.429292,-2.2059624,-8.297264,-1.1180388,2.418336
5248,-5.8607945,4.1733823,3.3247542,2.3022327,-0.5855746
6122,-4.239567,-6.504377,-4.009657,-1.5003555,6.5059075
6222,-5.3584404,4.183932,-1.0165569,1.7306131,3.119165
5974,-1.4602315,-5.4098253,-7.1437383,1.8942971,0.36854658
6227,-7.268985,-1.5475062,-10.961563,-2.497192,-4.907695
6136,-7.320198,-1.354656,0.6874948,-0.9641674,7.230292
6235,-8.581957,6.2200084,2.1620817,-1.7210867,0.7730482
5959,13.015069,4.3897653,-6.707872,-0.41745025,-1.5539877
7336,-7.595701,7.4751086,0.22705096,1.3044732,-0.7176916
7348,-5.105356,-3.8924942,0.37086895,0.3036941,5.635497
7378,12.24369,6.031816,-1.8642905,-0.7050491,2.7881029
7395,-5.402906,-8.015741,-1.7283943,-1.8400608,8.719766
7290,12.708415,3.3025146,-6.703894,-0.2724432,2.5164683
7326,13.74435,0.9193399,-9.270728,1.0324407,0.95756274
7361,1.993428,1.4274557,6.6207542,4.5076737,3.1405084
24761,-5.659295,-0.29336688,-6.390863,3.6303318,-1.3718686
24915,-11.407766,19.280977,1.9619508,1.7696682,2.8059866
24888,-7.113743,-2.5935607,-5.799739,0.7021475,-3.2035947
24732,-6.6178837,-5.4377904,-6.6912575,1.218013,0.73577887
24749,13.912821,1.2102214,-8.158665,-0.3314112,-3.7154305
24928,-3.6236546,-1.4152645,-8.895315,3.058007,-3.2570782
24987,-11.770495,18.863512,1.227734,1.5841726,0.9065368
24954,-9.468998,19.245825,2.4301198,4.104404,1.7569828
24738,-3.3332713,-3.892692,1.2162449,-2.0896323,8.724749
24902,-7.01214,-5.7509403,-7.5759645,-1.150286,-0.06334912
24860,-3.392091,-1.6613427,-5.4590383,3.8543942,1.8197399
25007,-8.034449,1.9858255,-0.36631143,0.013012355,2.4577665
24997,-8.44631,0.77131957,-8.04384,-1.7073317,-5.8310776
24801,-9.242513,1.2353458,-8.269463,-0.9654189,-6.054933
14216,-7.3463235,1.6442419,-10.665608,-1.0108272,-3.0483198
14230,-5.0350804,-2.696707,-4.083456,1.0410792,0.7035776
14037,-12.575489,18.357868,1.0502288,0.15670018,1.5387402
14061,-7.0980525,-5.9446692,-5.2758365,-2.9997199,0.028722543
14049,-4.5530114,-3.949618,-3.5728226,0.21303818,3.390463
14090,-7.937696,2.4621334,-6.7380476,1.0117579,2.9652305
14316,-2.6675825,2.64658,1.1764766,1.7498658,1.4058908
14305,-6.760268,-4.383723,-2.020405,0.5778802,8.735753
14020,0.5611255,-4.634171,0.76605505,2.0501933,8.574349
14124,-6.4246635,1.4755973,-2.4123456,0.8294093,-1.504459
